submission_count,problem_solved,follower_count,max_rating,rating,rank_enc,contribution_abs,user_id_enc
32,25,2,312.7870000000001,293.291,1,0,181
48,34,14,312.213,179.18599999999995,1,0,2052
196,192,20,336.009,259.748,1,0,1460
651,630,50,501.147,496.56,0,1,261
10,7,6,313.36,241.112,1,0,1563
491,418,304,521.502,421.732,3,16,460
821,807,15,387.328,377.58,3,1,3283
1067,984,243,658.257,591.456,0,7,578
2293,2199,249,704.9889999999998,673.7389999999998,2,31,1557
97,94,3,341.456,331.709,3,0,945
51,40,8,396.502,371.56,3,0,2014
110,98,0,348.05,343.75,3,1,1966
235,218,19,378.727,322.248,3,0,1869
251,233,46,419.4380000000001,419.4380000000001,3,13,1193
40,25,2,316.2270000000001,288.991,1,0,299
687,664,15,485.952,471.044,0,28,1973
7,3,8,305.333,176.31900000000005,1,0,601
365,357,2,368.693,368.693,3,0,2791
456,415,42,371.846,303.899,1,35,2210
65,57,8,307.053,275.22900000000004,1,1,2223
71,64,7,321.388,309.633,1,0,997
523,484,75,377.007,377.007,3,20,1670
110,104,14,600.631,600.631,2,7,226
442,370,28,315.654,296.158,1,18,3161
1062,1001,89,407.97,361.239,3,0,2513
659,619,23,457.569,457.569,0,1,771
31,25,7,307.626,267.48900000000003,1,0,572
1356,1186,250,506.021,492.259,0,6,718
947,914,7,353.211,291.284,1,0,2923
50,43,22,401.95,401.95,3,0,775
179,148,8,311.64,236.239,1,0,2562
894,855,17,325.975,292.718,1,0,105
74,72,2,457.282,457.282,0,0,2278
93,75,13,469.897,444.954,3,9,1568
62,50,28,450.115,450.115,3,0,1599
377,362,5,319.381,268.062,1,0,481
187,164,50,505.447,487.672,0,0,3443
259,240,10,363.819,356.9380000000001,3,7,940
211,163,9,387.615,387.615,3,1,3142
379,332,30,331.135,276.089,1,2,3288
792,735,64,355.218,283.257,1,7,2699
67,38,0,328.2680000000001,281.25,1,0,675
41,22,0,334.576,295.872,1,0,249
48,35,1,312.213,288.4170000000001,1,0,1488
12,10,0,304.186,262.901,1,0,2362
319,281,31,337.156,336.009,3,0,2929
301,294,11,475.057,445.814,3,9,3230
83,55,5,453.842,428.326,3,7,2017
980,912,67,483.372,425.745,3,52,861
1145,1080,47,690.654,658.83,2,27,144
17,4,9,306.766,165.424,1,0,1584
18,13,0,339.163,302.1790000000001,1,2,501
393,318,28,368.693,347.477,3,0,1155
47,39,88,522.936,522.936,0,3,1840
10,3,0,304.186,234.232,1,0,1586
183,149,10,319.954,271.216,1,8,1385
86,74,8,315.367,290.998,1,0,932
134,128,30,307.626,185.493,1,0,549
84,56,3,314.22,73.108,1,0,821
295,272,67,461.869,402.523,3,0,1074
49,41,3,410.837,347.19,3,17,3294
10,9,6,397.649,393.922,3,7,1650
116,87,32,309.346,243.693,1,0,456
47,38,5,316.8,252.58,1,0,268
99,89,2,307.053,264.335,1,0,2275
4570,4476,1855,789.278,789.278,2,113,3568
1449,1395,150,544.725,544.725,0,66,489
88,66,0,361.812,319.6670000000001,3,10,3219
4,3,1,336.009,320.814,3,0,2963
208,202,29,340.31,329.1280000000001,3,0,123
154,130,60,368.693,326.835,3,11,871
88,81,4,313.933,289.851,1,0,3409
119,105,15,443.234,443.234,3,1,3505
351,304,29,427.179,399.083,3,3,1529
131,118,10,520.6419999999998,483.372,0,0,1834
59,47,0,315.94,289.851,1,0,381
18,11,1,313.647,209.002,1,0,2250
84,79,0,341.456,295.298,1,0,1150
907,836,114,612.385,599.197,2,29,646
331,312,74,460.436,460.436,0,2,2879
119,87,36,476.204,454.702,3,2,2464
1047,998,73,628.727,581.995,0,10,2120
17,5,0,305.906,268.922,1,0,587
56,41,4,308.2,282.683,1,6,388
97,68,2,305.906,133.888,1,0,2765
1870,1699,382,563.073,486.239,0,54,2687
52,45,2,311.353,246.846,1,0,291
76,70,19,429.186,403.383,3,0,1830
354,314,31,366.686,319.6670000000001,3,10,1505
53,33,5,328.842,293.291,1,0,927
667,609,40,494.839,481.9380000000001,0,10,1536
110,95,4,357.511,330.275,3,0,671
671,605,217,572.821,568.807,0,11,119
217,208,15,334.576,288.131,1,1,2276
30,21,2,331.422,296.732,1,0,2517
185,148,1,317.661,259.748,1,0,1487
83,75,1,321.961,287.844,1,0,100
83,70,11,337.7290000000001,321.6740000000001,3,0,2389
112,89,1,337.156,337.156,3,0,3418
39,35,0,333.4290000000001,333.4290000000001,3,0,1032
329,270,29,356.651,340.596,3,9,1072
311,274,16,357.798,352.9240000000001,3,0,1383
105,87,4,327.408,327.408,3,0,922
132,114,9,314.22,228.498,1,0,1361
3,1,1,304.186,304.186,1,0,3451
377,339,10,413.991,363.245,3,0,1588
65,58,6,316.2270000000001,315.654,3,0,2322
76,58,3,307.626,186.927,1,0,313
189,160,41,388.475,362.959,3,1,3075
485,429,69,310.78,309.92,1,0,2906
22,17,1,305.906,277.81,1,0,2414
100,85,11,318.2340000000001,278.67,1,0,2849
243,204,33,382.454,334.576,3,0,2093
140,119,10,439.794,439.794,3,0,452
41,39,0,314.7940000000001,314.7940000000001,3,0,692
588,532,43,518.349,459.862,0,2,104
603,554,93,318.807,318.807,3,0,759
224,208,15,319.954,234.232,1,0,2863
84,61,0,307.626,242.833,1,0,2782
1229,1208,149,549.885,494.839,0,3,1641
205,196,15,333.142,330.275,3,3,1066
280,254,5,518.922,493.406,0,0,3496
910,811,43,335.149,327.122,3,0,3044
469,363,114,594.61,510.321,0,8,547
98,88,21,324.541,243.406,1,0,89
79,70,8,307.626,262.615,1,0,2959
201,171,1,315.08,242.833,1,0,2082
169,156,17,327.408,300.745,1,0,3296
45,31,1,304.759,192.661,1,0,2525
394,316,32,386.468,386.468,3,0,1079
82,76,43,479.358,479.358,0,17,1872
272,201,18,434.06,366.686,3,0,95
578,513,74,520.356,494.55300000000005,0,23,3544
673,619,112,538.991,487.385,0,39,2374
1,1,0,319.954,319.954,3,0,2655
44,40,3,312.213,303.899,1,0,1542
71,57,13,315.367,257.454,1,0,1739
457,399,182,431.479,378.44,3,2,457
274,231,35,393.062,362.959,3,0,3412
108,80,1,338.30300000000005,305.046,1,0,1811
237,177,111,519.495,519.495,0,0,1866
135,96,34,379.3,350.057,3,0,470
140,112,0,343.177,72.821,1,0,3041
285,263,55,524.369,465.023,0,0,425
733,685,111,415.9980000000001,415.9980000000001,3,0,2410
84,62,1,321.101,162.55700000000004,1,0,2139
7,5,1,304.186,270.356,1,0,2159
425,408,80,582.2819999999998,582.2819999999998,0,24,1270
53,41,2,308.773,196.101,1,0,837
767,690,131,380.161,340.596,3,0,1800
219,189,31,411.697,407.68300000000005,3,0,3363
386,314,19,455.275,386.755,3,0,953
161,139,13,315.94,214.736,1,0,2236
283,236,14,308.486,303.899,1,10,1391
804,770,81,539.278,452.408,3,6,2005
25,15,5,307.626,66.227,1,0,695
301,271,15,321.388,286.124,1,0,1324
131,113,43,440.367,375.86,3,18,3049
80,63,2,345.18300000000005,345.18300000000005,3,0,1777
197,154,68,417.431,340.596,3,0,1096
49,27,9,316.514,191.514,1,0,3233
198,179,3,401.089,370.126,3,0,3327
79,69,1,391.342,369.55300000000005,3,0,1441
30,23,3,497.706,471.33,0,0,2294
234,191,40,320.528,299.025,1,0,1807
35,29,2,355.505,341.17,3,0,67
94,64,6,315.94,292.431,1,0,1890
162,129,5,401.089,380.734,3,0,3279
931,901,182,506.021,487.099,0,122,2620
55,50,25,307.339,255.161,1,0,755
192,170,19,422.305,401.089,3,0,3058
450,389,11,343.463,343.463,3,18,166
58,34,14,323.681,190.08,1,0,441
190,187,26,445.528,391.915,3,0,860
151,148,34,401.089,379.587,3,0,2212
806,730,48,526.663,469.61,0,0,645
147,114,36,480.218,480.218,0,0,1706
413,344,48,421.445,392.489,3,3,792
390,334,11,385.321,385.321,3,12,1817
258,208,19,307.339,182.626,1,0,2372
118,106,3,318.2340000000001,194.954,1,0,2615
2,0,0,304.186,304.186,1,0,2828
369,348,52,323.394,280.39,1,7,3077
55,48,2,322.248,162.27100000000004,1,0,444
43,32,13,308.2,154.817,1,1,1007
115,90,5,338.30300000000005,323.681,3,0,1415
202,178,50,510.894,505.447,0,0,817
506,431,36,520.069,504.874,0,0,3252
40,35,10,428.039,401.95,3,0,1761
83,54,2,373.28,309.06,1,0,408
33,21,0,317.374,301.319,1,0,2434
6,6,0,304.186,304.186,1,0,38
1036,1030,119,508.601,469.61,0,0,466
49,31,8,307.339,261.181,1,0,2346
156,116,2,391.342,388.1880000000001,3,0,2043
192,140,45,309.633,244.266,1,0,2263
23,21,0,382.741,381.021,3,0,2493
66,64,4,387.901,387.901,3,0,419
169,153,24,426.892,392.489,3,16,203
38,25,0,310.78,185.493,1,0,988
30,23,2,333.716,333.716,3,0,1855
287,253,48,471.33,467.603,0,0,1865
386,351,77,473.624,431.193,3,0,1284
465,419,118,464.45,431.766,3,1,2439
76,63,7,397.076,323.681,3,0,786
30,22,14,305.906,253.44,1,0,1282
688,626,6,406.823,314.507,3,0,420
256,248,30,404.24300000000005,377.007,3,2,3483
296,285,6,307.913,284.9770000000001,1,0,2063
2,0,2,304.186,304.186,1,0,1978
1221,1154,84,501.147,501.147,0,29,2590
10,7,0,304.186,271.502,1,0,3173
133,110,53,390.768,388.1880000000001,3,0,360
489,436,51,389.048,371.273,3,0,1617
40,33,3,343.75,288.704,1,0,183
43,30,6,307.626,287.271,1,0,399
96,80,15,404.24300000000005,389.622,3,0,2900
131,109,2,350.917,313.933,3,6,3321
65,57,20,474.484,454.415,3,0,928
672,571,82,464.45,464.45,0,0,2824
130,102,3,385.608,348.911,3,0,1695
154,141,12,308.2,181.479,1,0,1616
537,489,30,357.511,341.17,3,16,1908
237,217,28,444.381,444.381,3,4,3081
76,57,10,358.658,338.876,3,0,3445
249,229,33,355.505,348.05,3,0,1338
97,82,7,367.259,332.282,3,0,3094
428,326,4,405.103,347.764,3,0,3052
155,138,11,362.099,357.225,3,0,127
623,531,112,521.502,465.883,0,0,1051
267,265,1,319.381,284.9770000000001,1,0,1950
211,201,12,456.422,442.661,3,0,1949
912,766,350,613.245,613.245,2,112,816
114,75,18,331.135,196.961,1,38,3276
1909,1891,19,501.43300000000005,475.631,0,0,196
838,744,62,514.908,479.071,0,0,2972
15,4,0,327.695,327.695,3,0,872
347,321,6,308.773,231.365,1,0,2019
27,16,0,313.073,293.291,1,0,2321
16,10,8,315.367,261.755,1,0,845
216,194,23,341.74300000000005,295.872,1,0,161
127,109,17,356.365,356.365,3,0,600
65,49,13,339.163,297.305,1,15,2126
83,64,14,313.073,238.819,1,0,83
117,104,10,315.08,281.5370000000001,1,0,2333
143,132,3,304.186,252.867,1,3,852
344,251,34,481.365,463.30300000000005,0,0,3339
386,352,2,393.349,393.349,3,23,3446
46,43,0,320.814,296.158,1,0,2847
108,95,8,374.713,363.819,3,6,237
584,570,18,512.901,496.56,0,10,272
89,75,10,355.791,346.0440000000001,3,0,1454
2,0,0,304.186,304.186,1,0,2495
237,210,3,312.213,293.578,1,0,1686
70,65,6,305.906,254.587,1,0,1125
275,227,29,473.05,467.603,0,10,628
1170,1113,275,435.49300000000005,406.537,3,12,978
99,81,2,352.351,282.683,1,0,1639
129,99,7,335.722,284.404,1,0,661
49,39,3,334.576,334.576,3,0,1821
765,663,56,486.239,424.885,3,43,1297
253,222,21,307.339,242.546,1,0,3115
341,291,20,445.241,385.321,3,2,659
2055,1979,273,717.89,652.236,2,94,12
289,249,65,420.011,409.117,3,0,1377
249,223,40,391.342,388.475,3,0,2336
164,150,18,329.702,320.814,3,0,3506
2,1,1,337.4430000000001,337.4430000000001,3,0,1384
315,260,59,376.43300000000005,353.4980000000001,3,4,1115
176,127,9,305.619,263.188,1,0,2487
300,289,4,337.7290000000001,329.702,3,1,809
47,42,2,304.186,252.294,1,0,1483
28,24,15,541.571,541.571,0,0,853
346,299,23,334.289,321.101,3,0,1506
273,250,4,326.261,266.628,1,0,2075
21,19,6,340.31,308.773,1,0,3448
905,813,488,508.028,508.028,0,6,2891
24,18,4,402.81,392.202,3,0,2852
1134,1084,184,599.484,551.606,0,25,172
99,83,8,309.92,286.9840000000001,1,0,2117
153,128,7,386.181,370.986,3,8,2971
1149,1067,45,432.05300000000005,383.601,3,11,521
67,55,2,336.869,275.516,1,0,1907
118,98,1,481.365,465.596,0,0,1401
110,89,6,305.619,256.594,1,0,15
205,166,22,367.546,340.023,3,0,214
126,113,0,317.661,253.154,1,0,1507
45,41,3,359.5180000000001,342.31699999999995,3,0,1857
177,161,8,383.314,383.314,3,22,3246
28,26,3,385.608,385.608,3,0,1085
46,29,0,305.333,230.218,1,0,176
89,66,7,444.381,444.381,3,0,1139
39,27,21,304.186,229.931,1,0,3523
14,9,0,319.954,305.333,1,0,2638
71,51,8,368.979,368.979,3,31,3007
544,494,74,365.539,301.892,1,2,2021
194,184,10,334.862,334.862,3,0,2334
86,75,1,312.5,218.463,1,0,1235
4,1,1,304.186,274.943,1,0,3286
329,299,55,315.94,230.791,1,0,1350
109,87,8,352.064,352.064,3,0,551
232,185,15,321.6740000000001,257.741,1,0,1790
392,362,44,311.64,304.759,1,0,2102
388,369,18,441.227,407.97,3,4,2153
492,411,89,485.378,423.739,3,0,343
65,45,9,311.353,293.865,1,0,1662
1351,1310,127,374.427,320.241,3,2,664
87,76,26,317.374,222.477,1,0,2283
80,73,11,391.628,369.55300000000005,3,1,3265
994,938,48,466.74300000000005,464.45,0,0,145
124,121,18,317.661,217.89,1,0,2538
122,95,10,378.727,368.693,3,0,1971
999,968,30,404.53,383.028,3,14,1916
554,492,55,472.19,450.975,3,6,4
76,69,1,313.073,247.993,1,0,3132
1178,1077,64,422.305,404.817,3,14,351
166,156,6,343.463,293.005,1,0,1476
18,6,1,325.688,275.803,1,0,142
112,89,17,364.679,364.679,3,0,92
21,15,0,332.282,316.8,3,0,84
1028,994,90,528.956,483.372,0,8,22
1207,1110,246,555.3330000000002,524.0830000000002,0,29,3254
539,480,85,396.789,365.252,3,8,2048
542,507,16,503.154,481.365,0,24,1852
557,511,67,324.255,280.39,1,15,3245
131,111,1,346.33,251.147,1,0,447
1160,1061,85,589.163,510.321,0,0,2937
285,240,75,481.651,461.869,0,12,1050
69,53,3,311.64,284.69,1,0,3377
41,27,4,307.339,208.142,1,0,1175
473,457,51,328.842,314.507,3,0,1766
35,31,3,321.961,321.961,3,0,2385
5,5,3,317.661,280.677,1,0,402
1047,880,86,521.502,521.502,0,25,1796
22,21,2,428.612,395.929,3,0,3539
77,61,3,321.101,302.752,1,0,149
160,127,19,419.151,378.154,3,0,1734
549,518,41,451.835,451.835,3,0,1030
56,45,8,341.74300000000005,298.452,1,0,807
114,86,7,307.339,278.67,1,0,579
86,72,4,351.491,322.534,3,16,603
288,274,6,401.663,393.922,3,0,369
135,111,27,368.693,341.17,3,0,3317
261,232,33,371.846,356.0780000000001,3,0,2155
207,160,46,422.592,342.31699999999995,3,5,2135
361,348,10,373.28,373.28,3,0,764
880,786,1062,780.1030000000002,690.94,2,137,567
250,218,49,352.6380000000001,334.862,3,0,2631
160,147,8,326.261,321.6740000000001,3,0,2348
80,65,6,304.759,127.58,1,0,3280
171,146,25,447.821,428.326,3,0,562
161,139,3,311.927,295.585,1,4,2350
76,47,25,317.374,129.58700000000002,1,0,231
329,259,22,546.158,487.385,0,7,2426
1,0,1,304.186,304.186,1,0,1740
390,260,0,320.241,314.507,3,0,2688
398,361,7,486.525,473.05,0,0,2789
104,100,4,552.179,476.491,0,0,1241
210,193,46,312.5,270.356,1,0,3423
224,214,13,489.966,489.966,0,0,1620
145,135,6,421.732,421.732,3,3,3278
43,35,13,324.828,287.557,1,0,3492
173,161,21,462.729,462.729,0,0,633
33,27,1,313.073,295.298,1,0,2803
320,310,27,463.589,462.729,0,8,3156
109,96,69,452.408,425.745,3,0,868
398,334,27,492.546,441.227,3,0,1416
251,212,20,311.927,280.103,1,0,2627
249,241,21,370.413,370.413,3,0,120
268,243,34,401.089,392.775,3,14,3023
193,169,24,448.681,448.681,3,0,1245
296,274,14,313.36,276.95,1,1,1638
61,61,1,353.4980000000001,311.64,1,0,3439
946,875,109,667.431,551.606,0,6,564
117,61,2,307.626,166.571,1,0,1648
538,484,69,403.383,373.567,3,1,2203
870,833,133,496.846,459.862,0,22,2408
16,8,0,309.92,252.867,1,0,2867
44,30,5,331.422,274.083,1,0,435
667,630,127,681.193,681.193,2,92,2547
353,288,60,316.8,260.034,1,0,3001
335,314,12,391.628,391.628,3,0,2319
10,8,0,323.681,311.353,1,0,3153
116,74,27,359.805,252.58,1,13,18
619,496,16,406.823,287.271,1,0,955
700,588,36,412.271,381.881,3,1,985
113,63,0,316.514,199.255,1,0,219
1048,796,497,418.578,351.491,3,11,2703
259,225,32,356.0780000000001,352.9240000000001,3,0,3064
1788,1767,607,708.716,678.612,2,28,403
1145,1022,36,507.454,474.484,0,24,1073
29,24,1,304.186,271.502,1,0,3357
126,79,9,358.945,328.842,3,0,2665
165,146,6,427.752,341.17,3,0,1453
452,425,32,314.22,263.188,1,18,1676
111,84,8,356.0780000000001,356.0780000000001,3,0,2381
291,251,32,382.454,345.47,3,0,1001
1605,1600,443,543.865,543.865,0,0,3362
144,120,6,342.03,299.885,1,0,1484
38,32,3,352.6380000000001,352.6380000000001,3,0,2640
336,297,124,548.165,503.44,0,0,496
111,82,8,321.961,272.649,1,0,2981
357,305,37,435.49300000000005,377.294,3,7,1778
78,56,9,307.339,222.19,1,0,942
70,62,7,315.654,146.502,1,0,3034
61,48,12,326.261,282.11,1,0,3533
795,737,13,464.736,441.514,3,21,270
218,213,27,321.961,260.321,1,0,1887
527,515,185,738.5319999999998,738.5319999999998,2,78,3531
155,135,80,492.546,472.19,0,0,1470
11,8,1,305.619,273.509,1,0,1382
368,341,4,361.812,319.094,3,0,943
2702,2607,1355,738.819,716.17,2,110,806
11,9,14,325.688,276.95,1,0,2152
960,892,139,471.617,463.016,0,7,1881
192,185,13,308.773,276.95,1,0,1009
16,10,0,321.101,254.3,1,0,192
244,177,14,316.2270000000001,59.06,1,0,648
274,245,38,357.511,343.463,3,1,367
115,89,5,322.534,286.411,1,0,2470
700,662,47,574.828,545.585,0,1,1792
993,935,141,476.491,418.578,3,0,3217
331,288,151,650.516,617.8330000000002,2,18,1975
426,398,35,456.422,452.695,3,5,912
131,114,16,305.619,295.872,1,0,1527
270,226,24,320.528,218.75,1,20,977
339,275,43,326.548,248.853,1,0,1379
151,92,24,338.589,252.294,1,0,2380
116,104,15,375.573,332.856,3,0,1500
110,99,4,388.761,360.092,3,1,581
62,60,11,484.805,481.365,0,4,1516
142,121,14,306.4790000000001,286.124,1,0,1619
5,3,2,305.619,247.133,1,0,1253
239,202,54,378.154,346.0440000000001,3,0,3269
31,16,0,318.2340000000001,239.106,1,0,2083
200,182,26,355.505,347.764,3,0,1853
12,7,4,320.814,231.078,1,0,1216
930,839,69,408.544,382.167,3,0,2192
152,139,13,353.211,353.211,3,7,2856
117,104,16,424.025,395.642,3,7,2353
278,238,13,430.906,308.773,1,0,1892
27,18,2,345.75699999999995,252.007,1,0,2472
833,768,167,594.323,568.521,0,17,28
261,249,15,489.392,459.289,0,0,2679
22,17,4,313.073,154.243,1,0,3561
75,59,27,313.073,244.83900000000003,1,0,2483
6,3,0,332.856,332.856,3,0,1006
50,43,10,335.436,305.906,1,0,1917
341,310,27,567.374,549.025,0,0,1173
152,141,26,315.94,306.193,1,0,2265
279,246,45,367.833,367.833,3,0,839
92,69,2,378.727,364.679,3,1,2505
660,592,56,411.984,396.216,3,0,1609
686,620,18,414.278,358.658,3,0,3542
72,53,9,317.374,187.787,1,0,663
161,89,5,310.78,292.144,1,0,2058
96,84,28,313.073,166.571,1,0,2646
28,21,2,344.3230000000001,295.872,1,0,2658
153,115,49,471.617,460.722,0,0,2970
14,14,16,460.436,460.436,0,0,537
101,75,36,313.647,171.732,1,0,555
77,60,19,305.333,182.626,1,0,2861
384,348,22,456.709,456.709,0,7,421
494,471,36,372.706,329.415,3,0,2511
12,9,0,329.9890000000001,317.661,3,0,2311
66,65,0,339.736,312.7870000000001,3,0,2144
1548,1428,72,612.385,528.096,0,1,117
383,322,17,333.716,284.9770000000001,1,0,1885
612,547,67,575.688,513.475,0,0,2195
344,316,7,346.33,285.55,1,0,2890
114,88,9,364.106,364.106,3,0,2594
10,7,1,310.78,242.546,1,0,2229
270,245,48,451.548,451.548,3,0,2049
83,70,33,333.4290000000001,333.4290000000001,3,2,2600
410,394,33,404.53,376.147,3,0,2961
557,475,82,590.596,564.22,0,34,3128
31,23,5,325.401,283.83,1,0,1323
728,691,135,442.661,415.9980000000001,3,13,2109
254,204,29,429.186,368.406,3,0,965
429,333,37,433.773,433.773,3,3,1019
26,18,0,317.374,271.789,1,0,2199
216,190,32,307.913,198.681,1,0,316
594,525,44,404.53,391.628,3,0,3056
270,219,4,352.351,205.275,1,0,1831
109,89,13,411.697,390.195,3,0,935
195,186,52,463.30300000000005,433.486,3,2,2792
181,142,23,313.073,282.397,1,0,1386
103,89,3,331.995,245.7,1,0,672
8,8,5,327.408,292.144,1,0,3072
44,38,2,457.856,399.083,3,0,1932
803,735,82,436.067,418.005,3,26,3147
43,32,2,328.555,328.555,3,0,2438
88,76,3,340.023,324.541,3,0,2996
8,3,2,304.186,277.81,1,0,2293
173,151,5,385.321,385.321,3,0,542
387,329,59,306.766,249.427,1,27,2860
187,173,16,362.959,342.31699999999995,3,0,750
223,196,30,325.975,321.961,3,0,348
22,21,2,483.658,483.658,0,0,1636
280,277,12,315.94,276.663,1,0,3103
115,84,1,304.186,288.4170000000001,1,0,245
128,106,7,305.619,247.133,1,0,1961
282,264,23,389.335,364.966,3,1,752
286,251,41,406.537,397.936,3,0,1823
329,228,33,414.564,395.356,3,1,1426
683,618,38,421.732,421.732,3,1,3271
275,253,9,407.97,407.97,3,0,793
236,179,15,485.952,485.952,0,0,2544
385,341,33,337.4430000000001,318.807,3,0,3168
455,441,17,392.202,382.454,3,0,1153
458,424,61,396.789,396.789,3,0,3390
130,100,26,326.835,326.835,3,3,2994
103,89,17,340.596,304.186,1,1,2630
466,411,79,495.126,464.163,0,0,1738
184,171,4,356.651,345.18300000000005,3,0,29
166,153,4,508.888,481.9380000000001,0,0,3528
923,835,19,579.989,528.67,0,5,1737
29,23,5,346.617,338.016,3,0,462
132,107,10,322.248,280.963,1,0,2747
1210,1047,357,500.86,470.757,0,90,1704
513,462,27,561.3530000000002,528.383,0,2,1979
58,52,18,506.881,461.296,0,0,3104
244,231,2,401.089,401.089,3,0,3407
215,195,7,442.087,422.878,3,0,2289
114,110,12,306.193,229.931,1,0,2659
287,233,35,344.61,300.459,1,0,2676
148,134,23,328.842,319.954,3,0,819
643,559,31,467.317,426.606,3,27,857
155,148,24,305.333,211.86900000000003,1,0,784
55,50,1,350.631,317.374,3,0,3567
187,186,2,327.695,327.695,3,0,1565
257,216,26,321.961,286.124,1,1,2071
251,241,11,305.333,174.59900000000005,1,0,1784
709,657,130,667.1439999999999,645.069,2,6,1370
122,102,9,383.601,383.601,3,0,2427
361,334,38,471.044,462.156,0,5,2482
247,202,4,374.713,343.75,3,0,2815
20,19,1,335.722,289.564,1,0,474
15,9,7,391.915,391.915,3,0,1849
60,48,13,313.073,206.995,1,0,1520
60,42,17,315.367,252.58,1,0,2993
119,113,49,463.30300000000005,435.78,3,3,2880
309,280,44,333.716,322.248,3,0,1157
567,493,51,369.55300000000005,339.45,3,0,2678
18,13,2,322.821,266.342,1,0,493
19,6,1,319.954,210.149,1,0,2008
190,167,15,306.4790000000001,239.392,1,0,2456
87,83,2,338.876,320.814,3,0,2395
129,101,16,317.374,251.72,1,0,3441
599,556,97,487.672,439.794,3,3,2942
1062,1022,54,453.555,453.555,3,0,745
2,1,0,332.282,332.282,3,0,738
124,108,9,352.9240000000001,332.569,3,0,397
7,3,0,316.2270000000001,182.913,1,0,2304
34,16,1,308.773,168.005,1,0,2586
464,443,64,524.369,478.4980000000001,0,5,3112
388,358,25,350.057,342.31699999999995,3,8,2948
14,10,1,325.115,325.115,3,0,3149
27,22,41,433.2,433.2,3,2,2467
332,304,91,452.982,450.401,3,4,242
325,303,71,324.541,299.312,1,3,3138
866,821,131,567.374,567.374,0,0,2160
128,95,23,393.349,368.406,3,0,328
234,183,18,317.374,169.438,1,5,2842
113,89,3,455.275,448.108,3,0,2167
119,117,6,331.135,283.257,1,2,346
52,46,10,445.528,405.39,3,2,3117
116,99,14,350.917,349.4840000000001,3,0,3084
79,56,43,434.346,381.307,3,56,3333
8,3,7,307.626,240.252,1,0,649
190,168,4,307.339,204.702,1,0,892
45,36,6,315.367,260.894,1,2,1847
33,19,6,345.47,283.5440000000001,1,0,1435
45,34,9,336.583,275.22900000000004,1,0,1147
176,130,4,424.312,364.966,3,0,803
512,499,35,364.679,354.931,3,0,1893
512,481,32,400.80300000000005,318.807,3,2,2315
383,334,89,471.044,463.589,0,0,309
5,2,0,313.073,279.243,1,0,1201
30,23,13,422.878,422.878,3,0,1294
80,41,0,353.784,196.101,1,0,3206
83,75,23,332.856,315.654,3,0,2859
349,298,17,389.908,360.378,3,0,2430
112,107,31,459.576,443.234,3,1,655
1878,1720,55,564.507,500.287,0,22,1839
136,94,32,307.339,244.83900000000003,1,3,3488
159,157,12,314.22,206.422,1,0,887
523,442,94,445.528,401.663,3,5,475
63,57,3,304.186,255.734,1,0,1874
215,168,37,355.505,270.069,1,0,3111
246,230,11,401.089,364.679,3,25,2064
99,87,17,307.339,192.087,1,0,2978
418,377,44,380.161,342.31699999999995,3,1,1884
163,135,20,305.906,272.076,1,0,465
182,151,28,485.665,472.19,0,6,1451
62,53,2,326.548,272.076,1,0,1988
14,13,0,377.58,377.58,3,0,1673
475,447,25,409.117,366.399,3,17,1192
1238,1212,333,467.03,452.122,3,12,2084
27,16,3,311.927,204.128,1,0,1914
127,101,27,510.608,478.4980000000001,0,12,818
42,39,2,532.11,500.0,0,2,2885
423,365,291,534.404,534.404,0,33,666
127,96,11,320.528,314.22,3,0,2984
129,108,8,317.661,313.36,3,0,3057
49,35,0,315.08,205.849,1,0,1699
276,274,11,537.844,534.977,0,0,3193
231,215,8,385.608,373.28,3,0,195
502,464,69,503.154,478.784,0,16,1540
205,183,36,416.571,391.915,3,0,1700
17,15,5,354.931,354.931,3,0,1170
223,176,13,307.339,268.922,1,20,1113
178,138,8,307.339,208.429,1,0,1915
472,394,34,457.282,457.282,0,2,2051
960,867,126,533.83,468.463,0,26,359
252,218,22,487.385,466.17,0,0,247
370,338,21,336.296,336.296,3,1,921
281,273,63,418.865,394.209,3,0,2813
1131,1049,191,535.55,471.904,0,1,2973
446,343,23,424.599,312.213,1,3,2610
73,61,10,318.2340000000001,244.83900000000003,1,0,2077
323,310,2,402.81,320.528,3,5,2025
30,20,11,305.906,205.275,1,0,1218
168,150,0,322.534,273.509,1,0,1930
1333,1280,114,499.14,489.679,0,0,2377
218,203,32,305.906,259.17400000000004,1,3,2175
294,249,49,485.952,485.952,0,0,3405
15,9,2,319.6670000000001,278.956,1,0,303
146,136,12,321.101,265.482,1,0,3030
30,21,3,309.92,173.452,1,0,240
58,42,9,315.654,284.69,1,0,1786
152,125,18,484.518,467.89,0,0,3459
84,66,18,321.961,319.6670000000001,3,0,885
54,45,2,304.472,52.466,1,0,3069
54,41,0,321.961,257.454,1,0,1681
249,218,24,624.427,585.722,0,0,2712
600,535,104,444.954,398.222,3,1,1926
103,97,1,314.507,290.4240000000001,1,0,2903
577,501,168,598.911,598.911,0,119,2060
427,414,14,360.665,315.367,3,2,3299
130,90,11,321.6740000000001,321.388,3,4,2266
64,51,10,315.367,178.326,1,0,1049
535,467,54,480.791,453.268,3,2,2530
217,189,6,392.202,382.454,3,0,2766
53,41,7,349.19699999999995,349.19699999999995,3,0,400
